id_14854262 __stool_NN_2
id_02475078 __neanderthal_man_NN_1
id_10102369 __forebear_NN_1
id_10101634 __footballer_NN_1
id_02468965 __lot_VB_1
id_10100124 __follower_NN_2
id_12030654 __crownbeard_NN_1
id_01240514 __rake_VB_6
id_10098710 __foe_NN_2
id_09895701 __caretaker_NN_1
id_02578235 __unworldly_JJ_1
id_10096217 __flyer_NN_2
id_10095869 __flatterer_NN_1
id_00312553 __voyage_NN_2
id_05318263 __aqueous_humour_NN_1
id_10095420 __flapper_NN_1
id_02792049 __barbiturate_NN_1
id_04938228 __softness_NN_1
id_01362623 __nitrous_bacteria_NN_1
id_03051249 __clothespin_NN_1
id_05060476 __suddenness_NN_1
id_02252429 __family_aphididae_NN_1
id_07009421 __prologue_NN_1
id_10093658 __fisherman_NN_1
id_10093396 __first-rater_NN_1
id_01338685 __herpes_virus_NN_1
id_12356023 __zingiber_officinale_NN_1
id_09206693 __river_arno_NN_1
id_00867790 __suckling_reflex_NN_1
id_05228496 __decussation_NN_1
id_02808695 __bathymeter_NN_1
id_02076196 __seal_NN_9
id_09814567 __assenter_NN_1
id_00352558 __wind_up_VB_1
id_00974444 __assault_NN_1
id_10085217 __swordsman_NN_1
id_02523877 __melanogrammus_aeglefinus_NN_1
id_02501101 __tarsioidea_NN_1
id_13275288 __spending_NN_2
id_09405515 __rappahannock_river_NN_1
id_00296263 __circumnavigation_NN_1
id_01048330 __bleat_VB_2
id_00457382 __turn_NN_3
id_05051249 __length_NN_2
id_12055317 __genus_cymbidium_NN_1
id_05126362 __contrast_NN_5
id_02928608 __button_NN_1
id_08399586 __range_NN_6
id_01248191 __admittance_NN_2
id_05169813 __significance_NN_1
id_10073992 __expurgator_NN_1
id_01363121 __thiobacillus_NN_1
id_08163792 __assembly_NN_4
id_09983889 __curator_NN_1
id_10072054 __exorcist_NN_2
id_04779649 __unpleasantness_NN_2
id_09495103 __gorgon_NN_1
id_01517966 __flying_bird_NN_1
id_03214051 __disulfiram_NN_1
id_02415971 __genus_ammotragus_NN_1
id_09905530 __tshatshke_NN_1
id_13341350 __reversion_NN_1
id_12224669 __genus_casuarina_NN_1
id_10069120 __money_changer_NN_1
id_05510506 __upper_respiratory_tract_NN_1
id_02457585 __tolerate_VB_2
id_08766846 __upsala_NN_1
id_08984010 __katowice_NN_1
id_00863433 __whang_VB_3
id_03946532 __pipracil_NN_1
id_11765099 __prosopis_NN_1
id_09889539 __cinematographer_NN_1
id_12796192 __genus_boykinia_NN_1
id_05117660 __moderation_NN_1
id_02165877 __two-spotted_ladybug_NN_1
id_13542947 __psychoanalytic_process_NN_1
id_00911048 __construction_NN_1
id_10283170 __major_NN_1
id_10055847 __opposition_NN_7
id_12433429 __shallot_NN_1
id_10051975 __outgoer_NN_1
id_02571034 __hipsurus_NN_1
id_08324514 __committee_NN_1
id_05913538 __rule_NN_5
id_04099969 __rocking_chair_NN_1
id_12559518 __piscidia_piscipula_NN_1
id_01794460 __genus_agriocharis_NN_1
id_10240514 __queer_duck_NN_1
id_12162758 __prairie_gourd_NN_1
id_00503164 __stimulate_VB_1
id_10048218 __senior_NN_2
id_05981768 __terminus_NN_2
id_09326467 __klamath_river_NN_1
id_10047822 __egyptologist_NN_1
id_03022041 __librium_NN_1
id_05827253 __induction_NN_4
id_02575168 __genus_echeneis_NN_1
id_10047199 __egoist_NN_2
id_00155298 __refutation_NN_3
id_06650070 __confirmation_NN_2
id_00396029 __drainage_NN_1
id_10045713 __pedagogue_NN_1
id_00137791 __strike_a_blow_VB_1
id_04852750 __wickedness_NN_3
id_04796086 __usualness_NN_1
id_00207184 __upgrade_VB_2
id_00467995 __hockey_NN_1
id_10040789 __dynamitist_NN_1
id_10039663 __shithead_NN_1
id_04770211 __unregularity_NN_1
id_01728445 __genus_carphophis_NN_1
id_11133551 __linnaeus_NN_1
id_10037385 __wino_NN_1
id_10036266 __user_NN_3
id_06755776 __boundary_condition_NN_1
id_12958772 __salviniaceae_NN_1
id_10034785 __jabberer_NN_1
id_09810867 __art_critic_NN_1
id_10033225 __dresser_NN_2
id_02824448 __bell_NN_1
id_15137890 __vacation_NN_1
id_01478511 __slime_eels_NN_1
id_10032342 __drawee_NN_1
id_06894544 __artificial_language_NN_1
id_00324834 __heaving_NN_3
id_02828884 __bench_NN_1
id_12609379 __pipewort_NN_1
id_04005340 __prism_NN_2
id_00006336 __absorptive_JJ_1
id_09764900 __active_NN_3
id_01244853 __vacuum-clean_VB_1
id_10022759 __slyboots_NN_1
id_10022111 __doctor_of_the_church_NN_1
id_06074372 __paleobotany_NN_1
id_05706228 __inattention_NN_1
id_02074726 __steller's_sea_cow_NN_1
id_01634891 __genus_dicamptodon_NN_1
id_01699831 __dinosaur_NN_1
id_10020031 __diviner_NN_1
id_09973490 __coxcomb_NN_1
id_02669477 __transcend_VB_1
id_08512736 __mete_NN_1
id_09090825 __pelican_state_NN_1
id_13512238 __ripening_NN_1
id_02589486 __genus_anisotremus_NN_1
id_01040646 __consecration_NN_2
id_02797881 __base_NN_3
id_08267640 __matrix_NN_1
id_01874434 __pouched_mammal_NN_1
id_09780828 __commander_NN_4
id_11240609 __sidney_poitier_NN_1
id_05608868 __receptor_NN_1
id_01452798 __dory_NN_3
id_10009671 __knocker_NN_3
id_03247620 __drug_NN_1
id_14910165 __spreading_factor_NN_1
id_10007109 __turncoat_NN_1
id_10006842 __deserter_NN_2
id_01350226 __bacillus_anthracis_NN_1
id_00360485 __shrinking_NN_2
id_00039121 __bob_VB_5
id_13912992 __constriction_NN_1
id_08139795 __united_states_treasury_NN_1
id_10004282 __tooth_doctor_NN_1
id_03146219 __cuirass_NN_1
id_13197670 __lastreopsis_NN_1
id_10003120 __demonstrator_NN_1
id_13954253 __existence_NN_1
id_10002760 __protester_NN_2
id_01703341 __suborder_ceratopsia_NN_1
id_02600953 __suborder_mugiloidea_NN_1
id_01930995 __genus_ascaridia_NN_1
id_09822955 __auditor_NN_3
id_10578021 __semifinalist_NN_1
id_02821627 __sleeping_room_NN_1
id_07906111 __vodka_NN_1
id_08419984 __nondepository_financial_institution_NN_1
id_09999532 __defaulter_NN_2
id_09998788 __roustabout_NN_1
id_09997212 __degrader_NN_1
id_00591115 __understand_VB_2
id_03622058 __klaxon_NN_1
id_13662703 __subunit_NN_1
id_09014979 __ukrayina_NN_1
id_01498822 __myliobatidae_NN_1
id_12372233 __wild_cinnamon_NN_1
id_00886039 __university_extension_NN_1
id_06471737 __charter_NN_1
id_09991530 __swashbuckler_NN_1
id_01284928 __lucknow_NN_2
id_09991026 __swell_NN_4
id_00306900 __stage_NN_6
id_00639998 __average_out_VB_1
id_06885389 __positive_identification_NN_1
id_01052301 __peep_VB_3
id_01838961 __picus_NN_1
id_09989168 __demoiselle_NN_1
id_02711573 __angiogram_NN_1
id_07536437 __survivor_guilt_NN_1
id_07199922 __riposte_NN_1
id_13449714 __cohesion_NN_2
id_00672277 __judge_VB_1
id_01398212 __chlorophyll_NN_1
id_02504770 __mammoth_NN_1
id_00883297 __teaching_NN_3
id_14554011 __longsightedness_NN_1
id_03034860 __circus_NN_5
id_01199035 __entrapment_NN_1
id_03882611 __panelling_NN_1
id_10154601 __hacker_NN_4
id_09982152 __cuckold_NN_1
id_03968581 __plughole_NN_1
id_09538915 __angel_NN_1
id_06959932 __yeniseian_NN_2
id_07464725 __tourney_NN_1
id_03530803 __honkytonk_NN_1
id_09974054 __crabby_person_NN_1
id_07437990 __self-fertilization_NN_1
id_01413188 __family_desmidiaceae_NN_1
id_03932203 __piece_NN_1
id_09728137 __qatari_NN_1
id_02911890 __bufferin_NN_1
id_09972010 __full_cousin_NN_1
id_07790081 __scup_NN_2
id_12358293 __elettaria_cardamomum_NN_1
id_01630532 __extract_VB_3
id_12703190 __shamrock_NN_2
id_04179385 __stitchery_NN_1
id_02616397 __wrymouth_NN_1
id_05001482 __thinness_NN_2
id_01826223 __family_coraciidae_NN_1
id_12567768 __robinia_NN_1
id_09968259 __costumier_NN_1
id_09966941 __corsair_NN_1
id_12242668 __phyllodoce_NN_1
id_02217334 __family_chalcididae_NN_1
id_08624656 __pitch_NN_3
id_03962525 __weapons_platform_NN_1
id_09962789 __conveyor_NN_1
id_00397191 __bowdlerization_NN_1
id_00313647 __water_travel_NN_1
id_09959387 __constitutionalist_NN_1
id_05714745 __incense_NN_2
id_02538406 __charr_NN_1
id_02856463 __board_NN_3
id_02900219 __molar_JJ_2
id_05088804 __tightness_NN_3
id_09953965 __conferee_NN_2
id_09953615 __confederate_NN_1
id_10717589 __toucher_NN_1
id_07527817 __jubilation_NN_1
id_02507649 __procyonid_NN_1
id_07161741 __proposal_of_marriage_NN_1
id_02357072 __return_VB_6
id_09952539 __music_director_NN_1
id_02271427 __thysanoptera_NN_1
id_09952393 __paramour_NN_2
id_05738625 __check_NN_2
id_10835709 __lionel_barrymore_NN_1
id_05274247 __tail_bone_NN_1
id_08331357 __drumhead_court-martial_NN_1
id_01253778 __harmonization_NN_2
id_05051896 __protraction_NN_1
id_00677299 __hysterotomy_NN_1
id_01846320 __voyage_VB_1
id_12771597 __possumwood_NN_1
id_05967773 __feminism_NN_1
id_00605246 __treasurership_NN_1
id_00759186 __overeating_NN_1
id_01534745 __mud_VB_1
id_09944763 __councillor_NN_1
id_01468532 __class_ascidiaceae_NN_1
id_05825942 __redundancy_check_NN_1
id_05400601 __blood_type_NN_1
id_11090631 __jones_NN_2
id_15217443 __saphar_NN_1
id_09942431 __reviewer_NN_2
id_01395382 __tin_VB_1
id_07416107 __isomerization_NN_1
id_09941571 __commander_NN_3
id_07675262 __soybean_oil_NN_1
id_09938080 __coloratura_soprano_NN_1
id_01645093 __liopelmidae_NN_1
id_08620881 __pole_NN_7
id_02015554 __crake_NN_1
id_04127633 __safety_valve_NN_1
id_00118066 __animate_JJ_2
id_00089027 __subjugation_NN_3
id_10132988 __trencherman_NN_1
id_01503736 __rick_VB_1
id_02054376 __genus_anhinga_NN_1
id_00656107 __dichotomize_VB_1
id_09930464 __closer_NN_1
id_04487081 __trolleybus_NN_1
id_09930102 __clocksmith_NN_1
id_03450230 __gown_NN_1
id_09928451 __clerk_NN_1
id_03496296 __harpsichord_NN_1
id_12518725 __genus_coronilla_NN_1
id_05021884 __plasticity_NN_1
id_00759335 __luxuria_NN_1
id_03909160 __pendulum_NN_1
id_05805475 __understanding_NN_1
id_11902709 __white_thistle_NN_1
id_09921792 __father_of_the_church_NN_1
id_00899927 __figuration_NN_1
id_00336805 __kicking_NN_1
id_03790230 __powerboat_NN_1
id_13142695 __genus_colubrina_NN_1
id_09918248 __kid_NN_4
id_04085365 __reverse_transcriptase_inhibitor_NN_1
id_04630547 __tepidness_NN_2
id_12550210 __mucuna_NN_1
id_12541157 __yellow_vetchling_NN_1
id_01923171 __phylum_acanthocephala_NN_1
id_01274171 __caporetto_NN_1
id_09913110 __checker_NN_1
id_14412564 __appro_NN_1
id_09869171 __leaper_NN_1
id_06824227 __uppercase_NN_1
id_13813591 __consanguinity_NN_1
id_09130883 __cincinnati_NN_1
id_09910222 __charioteer_NN_1
id_02740300 __armoured_personnel_carrier_NN_1
id_11482312 __microwave_NN_1
id_02615157 __pholis_NN_1
id_13286099 __ration_NN_2
id_07775197 __sunflower_seed_NN_1
id_09907919 __changeling_NN_2
id_00457228 __innings_NN_1
id_03481172 __hammer_NN_2
id_07108123 __prosopopoeia_NN_1
id_05756414 __stimulus_generalization_NN_1
id_00649760 __dialysis_NN_1
id_05740300 __bioassay_NN_1
id_07527352 __joyousness_NN_1
id_01491520 __genus_galeorhinus_NN_1
id_03336839 __file_NN_4
id_08100907 __vicarship_NN_1
id_00138069 __tell_on_VB_2
id_08356375 __legislative_branch_NN_1
id_02279637 __danaid_butterfly_NN_1
id_10049017 __electrical_engineer_NN_1
id_06551339 __wedding_license_NN_1
id_07439883 __radiation_NN_5
id_12343480 __fuchsia_NN_1
id_00238527 __induction_NN_5
id_08391696 __ngb_NN_1
id_02043501 __send_around_VB_1
id_09898346 __cartoonist_NN_1
id_11643354 __sandarach_NN_1
id_02248368 __coccid_insect_NN_1
id_09897696 __toter_NN_1
id_02409870 __asian_wild_ox_NN_1
id_04050410 __ram_NN_4
id_13074084 __family_cortinariaceae_NN_1
id_01958914 __genus_ensis_NN_1
id_01362480 __nitrosomonas_NN_1
id_00064370 __sleeper_NN_9
id_09716047 __italian_NN_1
id_09896170 __caricaturist_NN_1
id_06611147 __twaddle_NN_1
id_09053947 __pittsburgh_of_the_south_NN_1
id_14462193 __rawness_NN_2
id_07920989 __mocha_NN_2
id_00278810 __mastication_NN_1
id_09893191 __captain_NN_1
id_04942869 __disposition_NN_4
id_00980453 __word_VB_1
id_11606379 __order_cordaitales_NN_1
id_10193026 __huntsman_NN_1
id_09890296 __camp_follower_NN_1
id_05014099 __boiling_point_NN_1
id_05580416 __hinge_joint_NN_1
id_00951037 __railroading_NN_1
id_04244379 __sluiceway_NN_1
id_01631903 __genus_ambystoma_NN_1
id_00248368 __seasoning_NN_2
id_00418903 __victimization_NN_2
id_01790943 __genus_gallus_NN_1
id_03469493 __gunlock_NN_1
id_08070465 __underwriter_NN_3
id_00410247 __practice_NN_1
id_00764588 __nuclear_terrorism_NN_1
id_02766792 __parlour_grand_piano_NN_1
id_08677801 __vertex_NN_2
id_01911511 __hydrozoa_NN_1
id_02235842 __give_VB_4
id_00128477 __bunt_NN_1
id_00877127 __looking_at_NN_1
id_02180898 __ring_VB_1
id_00875671 __logistic_assessment_NN_1
id_06261744 __multimedia_system_NN_1
id_01107254 __outshine_VB_2
id_12282235 __grey_birch_NN_1
id_08889657 __limerick_NN_1
id_00504844 __tombola_NN_1
id_02497824 __appeal_VB_4
id_00167278 __exchange_NN_10
id_06293229 __loanblend_NN_1
id_00048790 __jacket_VB_2
id_06026088 __normal_curve_NN_1
id_12830974 __genus_alsobia_NN_1
id_02603540 __sphyraena_barracuda_NN_1
id_08207001 __mujahedeen_khalq_NN_1
id_00082870 __laying_claim_NN_1
id_09875353 __hand_NN_11
id_00592446 __fatherhood_NN_3
id_05293944 __musculus_articularis_genus_NN_1
id_09434661 __sierra_madre_oriental_NN_1
id_03036866 __clinch_NN_4
id_09873348 __brawler_NN_1
id_14747168 __provera_NN_1
id_01897851 __marabou_NN_2
id_03176594 __deodourant_NN_1
id_06408779 __version_NN_3
id_01894520 __breeze_VB_2
id_07324380 __genesis_NN_1
id_09868270 __plant_scientist_NN_1
id_04478512 __trellis_NN_1
id_05203649 __strength_NN_2
id_05811884 __execration_NN_3
id_02405577 __welsh_black_NN_1
id_00949619 __technology_NN_1
id_02636854 __mojarra_NN_1
id_10051337 __peculator_NN_1
id_03415252 __gamp_NN_1
id_02822220 __spread_NN_9
id_12060380 __genus_eburophyton_NN_1
id_09433442 __shore_NN_1
id_01176219 __whipping_NN_4
id_09863339 __boffin_NN_1
id_09863031 __escort_NN_1
id_09862845 __muscleman_NN_2
id_05658826 __nose_NN_6
id_09861287 __bluecoat_NN_1
id_09860940 __blubberer_NN_1
id_01857632 __honker_NN_3
id_14451020 __urgency_NN_1
id_07389931 __plonk_NN_2
id_01350994 __coccobacillus_NN_1
id_02425228 __tragelaphus_scriptus_NN_1
id_06618822 __talking_picture_NN_1
id_03052464 __mens_store_NN_1
id_01070566 __point_duty_NN_1
id_01750315 __notechis_NN_1
id_02266864 __sialis_lutaria_NN_1
id_06514621 __etymology_NN_1
id_00859001 __response_NN_2
id_09853305 __bigamist_NN_1
id_01546660 __tyranni_NN_1
id_03993403 __poultice_NN_1
id_12929403 __camellia_NN_1
id_14156488 __hirschsprung's_disease_NN_1
id_08752974 __puerto_rico_NN_1
id_02582450 __litigate_VB_1
id_02409202 __tamarau_NN_1
id_04629194 __unemotionality_NN_2
id_04622415 __solitariness_NN_2
id_01648620 __fire-bellied_toad_NN_1
id_09076982 __athens_NN_3
id_03387016 __understructure_NN_1
id_04369025 __wrapping_NN_2
id_10162194 __hater_NN_1
id_02302817 __vend_VB_1
id_04623113 __nature_NN_4
id_14043243 __anoxia_NN_1
id_01593857 __irena_NN_1
id_03058949 __coat_of_paint_NN_1
id_09843602 __bather_NN_2
id_04962062 __silver_grey_NN_1
id_10516527 __rn_NN_2
id_00343898 __go_over_VB_2
id_04805136 __infallibility_NN_1
id_09148970 __virginia_NN_1
id_07581346 __starter_NN_5
id_03867675 __serax_NN_1
id_02585446 __swimmeret_NN_1
id_02919414 __sheaf_NN_1
id_13928668 __relationship_NN_3
id_06362441 __hieroglyphic_NN_2
id_03473465 __gyrostabilizer_NN_1
id_02264021 __antlion_fly_NN_1
id_07827750 __poppy_seed_NN_1
id_00106592 __gown_VB_1
id_09833997 __noncompliant_NN_1
id_00116687 __projection_NN_10
id_00263492 __tittivation_NN_1
id_00619142 __costing_NN_1
id_09720033 __sami_NN_1
id_05903229 __legal_system_NN_1
id_12640607 __apricot_tree_NN_1
id_10258896 __slugabed_NN_1
id_01654957 __order_gymnophiona_NN_1
id_05566919 __extremity_NN_5
id_01302982 __girth_VB_1
id_08252602 __party_NN_2
id_07379223 __clink_NN_1
id_11353195 __turner_NN_1
id_07047505 __potpourri_NN_2
id_07007684 __dramatic_work_NN_1
id_09824609 __authority_NN_2
id_00664276 __authenticate_VB_1
id_09821253 __attacker_NN_1
id_00190783 __solution_NN_5
id_02166229 __mexican_bean_beetle_NN_1
id_08230477 __sorority_NN_1
id_09818343 __uranologist_NN_1
id_09817816 __astrologist_NN_1
id_14863521 __manure_NN_1
id_05131283 __elevation_NN_5
id_06171388 __musicology_NN_1
id_09356781 __mobile_bay_NN_1
id_02384041 __install_VB_2
id_02028175 __yellowlegs_NN_1
id_10673451 __suggester_NN_1
id_02688794 __overlap_VB_2
id_12319204 __juglans_nigra_NN_1
id_09810364 __arrogator_NN_1
id_02066450 __suborder_odontoceti_NN_1
id_03595860 __jet_plane_NN_1
id_09807754 __patrician_NN_2
id_07394236 __snap_NN_5
id_09639719 __paleface_NN_1
id_08019523 __popular_democratic_front_for_the_liberation_of_palestine_NN_1
id_04889162 __snobbism_NN_1
id_09807075 __primate_NN_1
id_09873604 __ledgeman_NN_1
id_09805475 __designer_NN_2
id_04407007 __temazepam_NN_1
id_08050678 __regime_NN_1
id_09662038 __muskogean_NN_1
id_01822423 __order_cuculiformes_NN_1
id_00348252 __enter_VB_9
id_02435853 __mouse_deer_NN_1
id_01418620 __zoomastigote_NN_1
id_00596692 __premiership_NN_1
id_12205694 __herbaceous_plant_NN_1
id_09305358 __hood_NN_2
id_08729094 __grand_canal_NN_2
id_09798534 __vindicator_NN_1
id_03790755 __tourist_court_NN_1
id_09349192 __matterhorn_NN_1
id_09086635 __davenport_NN_1
id_09795639 __anointer_NN_1
id_09793830 __angiologist_NN_1
id_02882647 __pin_NN_11
id_09125629 __utica_NN_1
id_01644900 __tailed_toad_NN_1
id_14334122 __pustule_NN_1
id_03668642 __semblance_NN_3
id_07769731 __rambutan_NN_2
id_01687441 __family_agamidae_NN_1
id_01445305 __ictiobus_NN_1
id_09786338 __graduate_NN_1
id_11375418 __washington_NN_4
id_02139671 __megabat_NN_1
id_09476331 __waterway_NN_1
id_01532107 __spinus_NN_1
id_03069213 __collectible_NN_1
id_03216562 __dixie_NN_2
id_05126849 __register_NN_2
id_08389572 __battery_NN_1
id_13025647 __yeast_NN_2
id_03139089 __jacket_crown_NN_1
id_06551627 __patent_NN_2
id_00552097 __roleplaying_NN_1
id_01476829 __order_cyclostomata_NN_1
id_01436015 __project_VB_3
id_08192557 __us_coast_guard_NN_1
id_06769032 __demythologization_NN_1
id_02501275 __tarsiidae_NN_1
id_02214203 __genus_eumenes_NN_1
id_04232153 __skullcap_NN_1
id_03214670 __water_pill_NN_1
id_00592535 __foremanship_NN_1
id_00562303 __deflate_VB_5
id_02819474 __bed_NN_2
id_11996092 __mikania_NN_1
id_04760024 __tangibleness_NN_1
id_05435477 __nucleolus_organizer_NN_1
id_05658985 __sense_of_movement_NN_1
id_09772746 __fornicator_NN_1
id_00784934 __shakedown_NN_3
id_12289433 __filbert_NN_1
id_09771435 __adorer_NN_1
id_09770949 __decision_maker_NN_1
id_12326842 __myriophyllum_NN_1
id_02063224 __whalebone_whale_NN_1
id_02394822 __suidae_NN_1
id_01800286 __ortalis_NN_1
id_09131205 __dayton_NN_1
id_06542047 __proscription_NN_1
id_01918152 __ctenophore_genus_NN_1
id_07171940 __exegesis_NN_1
id_09760609 __companion_NN_3
id_09758885 __academic_administrator_NN_1
id_09757944 __nondrinker_NN_1
id_00799809 __front-porch_campaigning_NN_1
id_07821107 __winter_savoury_NN_1
id_08593924 __line_NN_20
id_09756400 __abiogenist_NN_1
id_08896092 __negara_brunei_darussalam_NN_1
id_09755398 __absolutist_NN_1
id_09752927 __virgo_NN_1
id_01518347 __struthioniformes_NN_1
id_07478169 __loss_of_consciousness_NN_1
id_04810865 __unlawfulness_NN_1
id_02598438 __genyonemus_NN_1
id_00597821 __proconsulship_NN_1
id_02317212 __class_asteroidea_NN_1
id_05176188 __entree_NN_2
id_07094508 __scansion_NN_1
id_04814872 __eclat_NN_3
id_09619168 __female_person_NN_1
id_05782140 __dissection_NN_2
id_03797390 __mug_NN_4
id_00086297 __poundage_NN_4
id_14044930 __impotency_NN_2
id_00672433 __judge_VB_3
id_01532329 __splotch_VB_1
id_05689645 __millstone_NN_1
id_02048514 __order_gaviiformes_NN_1
id_02619424 __visit_VB_7
id_06943771 __slavonic_language_NN_1
id_07336214 __receding_NN_1
id_02232606 __order_dictyoptera_NN_1
id_09210604 __atmosphere_NN_5
id_09734885 __turk_NN_1
id_09733028 __sherpa_NN_1
id_02606590 __pomacentrus_NN_1
id_11561228 __liliid_monocot_genus_NN_1
id_10319580 __thought-reader_NN_2
id_05542539 __pterygoid_process_NN_1
id_06716234 __scoffing_NN_1
id_04707409 __predomination_NN_2
id_08319198 __parliament_NN_1
id_09731571 __south_american_NN_1
id_01655577 __superorder_labyrinthodontia_NN_1
id_07168131 __dictation_NN_1
id_00059552 __manoeuvre_NN_5
id_01816336 __syrrhaptes_NN_1
id_09311259 __indian_ocean_NN_1
id_06836929 __gimel_NN_1
id_08928083 __zarqa_NN_1
id_11968931 __thoroughwort_NN_1
id_02907985 __brown_university_NN_1
id_09727440 __filipino_NN_1
id_02719450 __antidiuretic_drug_NN_1
id_02899257 __bridge_deck_NN_1
id_05602548 __forehead_NN_1
id_05910940 __schedule_NN_1
id_09722399 __mauritanian_NN_1
id_02490030 __family_callithricidae_NN_1
id_09720256 __latino_NN_1
id_09719794 __laotian_NN_1
id_01834485 __stand_still_VB_1
id_14191037 __toxemia_of_pregnancy_NN_1
id_06054892 __pharmacology_NN_1
id_00365471 __contraction_NN_4
id_01450081 __order_berycomorphi_NN_1
id_09716439 __wop_NN_1
id_03909835 __penicillamine_NN_1
id_02653145 __triggerfish_NN_1
id_07419792 __recovery_NN_1
id_01725886 __rag_VB_3
id_05847438 __algorithmic_rule_NN_1
id_00984609 __reconnaissance_mission_NN_1
id_01018928 __stipulate_VB_1
id_00906367 __convict_VB_1
id_00029025 __grin_VB_1
id_03945167 __tobacco_pipe_NN_1
id_13793504 __involvement_NN_2
id_02384686 __invite_VB_2
id_01443398 __genus_carassius_NN_1
id_02498888 __nycticebus_NN_1
id_06422740 __guidebook_NN_1
id_02117135 __hyena_NN_1
id_02446352 __mephitis_macroura_NN_1
id_09702134 __anglo-saxon_NN_2
id_05961867 __formalism_NN_1
id_02895881 __rear_of_tube_NN_1
id_00733483 __violation_NN_3
id_09774783 __proponent_NN_1
id_10788852 __woman_NN_2
id_09049599 __gulf_states_NN_1
id_03326948 __magic_marker_NN_1
